url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-4-otaxiani-bina-qutaisshi-21817331,ქუთაისი,70000 $,389 $ /მ2,იყიდება 4 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,მესხის ქ.,180,"12 ივლ, 17:16"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21817054,ქუთაისი,63000 $,"1,050 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბალანჩივაძის ქ.,60,"12 ივლ, 16:45"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21816960,ქუთაისი,63000 $,"1,050 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბალანჩივაძის ქ.,60,"12 ივლ, 16:36"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21816181,ქუთაისი,63000 $,"1,050 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბალანჩივაძის ქ.,60,"12 ივლ, 15:26"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-qutaisshi-21815889,ქუთაისი,295 $,6 $ /მ2,ქირავდება 2 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,თბილისის ქ. 68,50,"12 ივლ, 15:01"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-1-otaxiani-bina-qutaisshi-21815560,ქუთაისი,129 $,6 $ /მ2,ქირავდება 1 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ასათაინი ლ. ქუჩა 50,20,"12 ივლ, 14:28"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21815163,ქუთაისი,90000 $,"1,000 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ხანძთელი გრ. ქ.,90,"12 ივლ, 13:48"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21814515,ქუთაისი,63000 $,"1,050 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბალანჩივაძის ქ.,60,"12 ივლ, 12:41"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-qutaisshi-21814069,ქუთაისი,350 $,10 $ /მ2,ქირავდება 2 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,თამარ მეფის ქ.,35,"12 ივლ, 11:51"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813794,ქუთაისი,55000 $,"1,058 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ჭავჭავაძე ზ. ქ. 20,52,"12 ივლ, 10:56"
