url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date
https://www.myhome.ge/pr/21705086/qiravdeba-4-otaxiani-bina-saburtaloze/,თბილისი,"2,988",15 / მ²,ქირავდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,აფაქიძე ა. ქ. 11,200მ²,13 ივლ 20:15
https://www.myhome.ge/pr/21821375/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პეკინის გამზ. 6,40მ²,13 ივლ 20:15
https://www.myhome.ge/pr/21777596/qiravdeba-3-otaxiani-bina-saburtaloze/,თბილისი,"2,444",25 / მ²,ქირავდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ალექსიძე მ. ქ.,96მ²,13 ივლ 20:10
https://www.myhome.ge/pr/21767357/qiravdeba-3-otaxiani-bina-vakeshi/,თბილისი,"3,259",35 / მ²,ქირავდება 3 ოთახიანი ბინა ვაკეში,ვაკე,ჭავჭავაძე ი. გამზირი,94მ²,13 ივლ 20:10
https://www.myhome.ge/pr/21772238/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ბოჭორიშვილის ქ. 1,60მ²,13 ივლ 20:07
https://www.myhome.ge/pr/15786903/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ვაჟა-ფშაველას გამზირი,50მ²,13 ივლ 20:03
https://www.myhome.ge/pr/19172800/qiravdeba-dghiurad-2-otaxiani-bina-did-dighomshi/,თბილისი,30,,ქირავდება დღიურად 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ასმათის ქ. 14,57მ²,13 ივლ 20:03
https://www.myhome.ge/pr/12168154/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,10,,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ქერჩის ქ.,55მ²,13 ივლ 20:02
https://www.myhome.ge/pr/19460808/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,30,,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ. 1,67მ²,13 ივლ 20:02
https://www.myhome.ge/pr/21591786/iyideba-10-otaxiani-bina-sololakshi/,თბილისი,"1,042,944","3,476 / მ²",იყიდება 10+ ოთახიანი ბინა სოლოლაკში,სოლოლაკი,ლეონიძის ქ. 4,300მ²,13 ივლ 20:00
https://www.myhome.ge/pr/16265734/qiravdeba-dghiurad-1-otaxiani-bina-gldanshi/,თბილისი,30,,ქირავდება დღიურად 1 ოთახიანი ბინა გლდანში,გლდანი,ხიზაბავრას ქ.,30მ²,13 ივლ 19:53
https://www.myhome.ge/pr/20751169/qiravdeba-dghiurad-1-otaxiani-bina-isanshi/,თბილისი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ.,35მ²,13 ივლ 19:46
https://www.myhome.ge/pr/21649333/qiravdeba-dghiurad-3-otaxiani-bina-saburtaloze/,თბილისი,150,,ქირავდება დღიურად 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,კოსტავა მ. ქ.,88მ²,13 ივლ 19:42
https://www.myhome.ge/pr/21821456/qiravdeba-2-otaxiani-bina-navtlughshi/,თბილისი,"1,000",26 / მ²,ქირავდება 2 ოთახიანი ბინა ნავთლუღში,ნავთლუღი,გიორგი ნადარეიშვილის ქუჩა,38მ²,13 ივლ 19:41
https://www.myhome.ge/pr/20352631/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ხიზაბავრას ქ. 3,45მ²,13 ივლ 19:40
https://www.myhome.ge/pr/20556548/qiravdeba-dghiurad-1-otaxiani-bina-didubeshi/,თბილისი,50,,ქირავდება დღიურად 1 ოთახიანი ბინა დიდუბეში,დიდუბე,წყალტუბოს ქ. 12,36მ²,13 ივლ 19:39
https://www.myhome.ge/pr/16317067/qiravdeba-dghiurad-1-otaxiani-bina-san-zonashi/,თბილისი,50,,ქირავდება დღიურად 1 ოთახიანი ბინა სან. ზონაში,სან. ზონა,გურამიშვილის გამზ.,32მ²,13 ივლ 19:39
https://www.myhome.ge/pr/21685375/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"198,000","2,159 / მ²",იყიდება 3 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა 184,91.7მ²,01 ივლ 15:53
https://www.myhome.ge/pr/21705690/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,60,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,პუშკინი ა. ქ. 5,30მ²,13 ივლ 20:57
https://www.myhome.ge/pr/21794156/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",15 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 73,65მ²,13 ივლ 11:03
https://www.myhome.ge/pr/21661123/qiravdeba-1-otaxiani-bina-qutaisshi/,ქუთაისი,"1,200",22 / მ²,ქირავდება 1 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,თამარ მეფის ქ. 10,55მ²,09 ივლ 21:01
https://www.myhome.ge/pr/19416508/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,60,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,ჭავჭავაძე,ჭავჭავაძის გამზ.,30მ²,13 ივლ 19:04
https://www.myhome.ge/pr/18721161/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,950,27 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,თამარ მეფის ქ.,35მ²,13 ივლ 18:58
https://www.myhome.ge/pr/14185416/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,60,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,30მ²,13 ივლ 17:21
https://www.myhome.ge/pr/21605035/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"161,602","3,228 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებელი დ. გამზირი 112,50.07მ²,13 ივლ 17:00
https://www.myhome.ge/pr/17790681/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,70,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ცხინვალის ქ.,60მ²,13 ივლ 14:58
https://www.myhome.ge/pr/20144539/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"169,705","2,322 / მ²",იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 1ა,73.08მ²,13 ივლ 05:00
